2025-05-20 9:25:28 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\pos_invoice_list.tpl on line 19
2025-05-20 9:25:28 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\pos_invoice_list.tpl on line 19
2025-05-20 9:25:28 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\pos_invoice_list.tpl on line 19
2025-05-20 9:25:28 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\pos_invoice_list.tpl on line 82
2025-05-20 9:25:36 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:36 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:36 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:25:36 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:36 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:36 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:36 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:36 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:36 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 104
2025-05-20 9:25:41 - PHP Warning:  Declaration of ControllerTransactionSaleInquiry::validateDelete() should be compatible with HController::validateDelete($id = '') in C:\xampp\htdocs\boot_store\admin\controller\inventory\sale_inquiry.php on line 175
2025-05-20 9:25:46 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:46 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:46 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:25:46 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:46 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:46 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 19
2025-05-20 9:25:46 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:46 - PHP Notice:  Undefined variable: partner_id in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 43
2025-05-20 9:25:46 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\sale_invoice_list.tpl on line 104
2025-05-20 9:25:56 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:56 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:56 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:25:56 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_list.tpl on line 19
2025-05-20 9:25:56 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_list.tpl on line 19
2025-05-20 9:25:56 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_list.tpl on line 19
2025-05-20 9:25:56 - PHP Notice:  Undefined variable: column_right in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_list.tpl on line 78
2025-05-20 9:25:58 - PHP Notice:  Undefined variable: href_gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:58 - PHP Notice:  Undefined index: gl_mapping_account in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 68
2025-05-20 9:25:58 - PHP Notice:  Undefined variable: href_tool_dashboard in C:\xampp\htdocs\boot_store\admin\view\template\common\column_left.tpl on line 231
2025-05-20 9:25:59 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 18
2025-05-20 9:25:59 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 18
2025-05-20 9:25:59 - PHP Notice:  Undefined index: class in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 18
2025-05-20 9:25:59 - PHP Notice:  Undefined variable: action in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 85
2025-05-20 9:25:59 - PHP Notice:  Undefined variable: invoice_type in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 96
2025-05-20 9:25:59 - PHP Notice:  Undefined variable: invoice_type in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 104
2025-05-20 9:25:59 - PHP Notice:  Undefined variable: suppliers in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 173
2025-05-20 9:25:59 - PHP Warning:  Invalid argument supplied for foreach() in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 173
2025-05-20 9:25:59 - PHP Notice:  Undefined index: sale_rate in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 288
2025-05-20 9:25:59 - PHP Notice:  Undefined variable: total_quantity in C:\xampp\htdocs\boot_store\admin\view\template\inventory\purchase_invoice_form.tpl on line 335
